frame,obs,max_x,min_x,max_y,min_y,max_z,min_z
007028,2,31.008,27.826,4.022,2.623,-0.211,-1.408
007028,3,27.926,24.43,-1.282,-2.311,-0.331,-1.368
007028,4,49.606,49.586,4.31,3.293,-0.837,-0.839
007029,0,27.774,26.863,1.359,-0.151,-0.176,-1.509
007029,1,16.068,11.771,9.141,7.526,-0.296,-1.615
007029,2,26.061,22.416,9.002,7.425,-0.332,-1.631
007029,3,34.763,31.035,8.944,7.752,-0.538,-1.563
007029,4,44.265,41.802,9.172,8.144,-0.141,-1.532
007030,0,43.204,42.864,0.644,-0.522,-0.134,-0.922
007030,1,13.432,9.689,9.456,7.928,-0.43,-1.801
007031,0,5.237,1.502,-2.145,-3.73,-0.19,-1.517
007031,1,11.144,7.964,-2.097,-3.608,-0.141,-1.426
007031,2,15.771,12.249,6.927,5.331,-0.48,-1.904
007031,3,36.592,35.006,7.049,5.782,-0.576,-1.59
007031,4,41.818,38.474,-1.952,-3.45,-0.103,-1.136
007031,5,40.527,40.505,5.98,5.853,-1.106,-1.106
007031,6,43.374,42.498,23.762,23.019,-1.366,-2.28
007031,7,42.734,41.627,21.774,20.327,-1.014,-2.191
007031,8,41.932,41.7,19.085,17.891,-1.547,-1.567
007032,0,15.358,11.631,-2.436,-4.049,0.095,-1.472
007032,1,30.891,27.256,-2.594,-4.095,-0.013,-1.336
007032,2,35.284,33.223,4.115,2.692,-0.285,-1.489
007032,3,44.031,43.569,2.162,0.704,-0.712,-1.197
007033,0,6.513,2.586,-2.555,-4.162,-0.212,-1.649
007033,1,12.475,8.849,-2.456,-4.035,-0.263,-1.609
007033,2,32.489,30.658,3.061,1.347,-0.049,-1.38
007033,3,38.311,38.099,0.884,0.221,-1.015,-1.273
007033,4,54.783,54.198,-3.26,-4.166,-0.935,-0.946
007034,0,11.012,7.514,4.621,3.079,-0.642,-1.902
007034,1,17.255,13.564,4.655,3.161,-0.219,-1.701
007034,2,31.585,29.66,0.102,-1.439,-0.04,-1.369
007037,0,11.835,8.077,4.591,3.013,-0.327,-1.662
007037,1,32.814,31.247,4.532,2.851,-0.659,-1.203
007038,0,44.209,43.926,0.728,-0.608,-0.143,-0.946
007038,1,29.137,26.762,12.722,11.296,-0.451,-1.632
007038,2,27.386,24.405,9.245,8.021,-0.543,-1.41
007038,3,50.277,48.429,9.569,8.3,-0.196,-1.38
007042,0,29.292,25.587,17.105,15.44,-0.502,-1.62
007042,1,50.275,48.538,14.155,13.22,-0.204,-1.114
007042,2,49.716,49.278,17.288,16.134,-0.889,-1.153
007042,3,65.359,63.876,14.406,12.986,-0.321,-1.168
007043,0,22.221,18.508,-2.007,-3.64,-0.335,-1.41
007043,1,23.097,19.89,0.628,-1.145,-0.102,-1.278
007043,2,33.744,32.345,14.689,11.286,-0.071,-1.362
007043,4,18.603,16.056,10.114,6.446,-0.516,-1.859
007047,0,36.366,32.622,-2.651,-4.002,-0.494,-1.296
007047,1,29.147,28.249,6.7,3.402,-0.023,-1.234
007047,2,24.623,23.73,6.002,3.966,-0.139,-0.741
007047,3,22.265,20.758,6.626,3.662,-0.106,-1.118
007047,4,19.894,18.421,7.045,3.684,-0.071,-1.555
007047,5,17.582,16.084,7.241,4.118,-0.159,-1.545
007047,6,12.291,10.857,6.866,4.895,-0.136,-1.512
007047,7,9.9,8.297,8.034,4.373,-0.259,-1.646
007048,0,19.519,17.231,-13.148,-15.547,-0.384,-1.453
007048,1,35.481,35.475,-23.518,-23.683,-1.158,-1.161
007049,0,20.627,17.815,0.824,-0.832,-0.06,-1.608
007052,0,35.749,32.665,21.052,17.521,-0.097,-1.04
007052,1,42.387,40.814,-3.529,-6.694,0.338,-0.673
007052,2,56.812,52.986,-13.206,-14.54,0.78,-0.25
007052,3,55.94,54.057,-16.142,-17.273,0.386,-0.253
007052,4,53.305,53.305,-19.42,-19.42,0.119,0.119
007053,0,12.162,8.714,4.271,2.355,-0.306,-1.698
007053,1,35.585,32.187,0.849,-1.361,-0.27,-1.42
007053,2,44.658,43.477,-9.201,-10.353,-0.151,-0.965
007053,3,29.552,28.887,7.256,5.465,-0.029,-1.121
007055,0,33.344,31.543,1.123,-0.268,-0.05,-1.017
007055,1,39.135,38.375,3.99,2.603,-0.102,-1.036
007056,0,23.741,20.611,14.836,13.242,-0.338,-1.707
007056,1,25.818,22.486,17.536,16.156,-0.609,-1.733
007056,2,38.58,35.967,14.799,13.398,-0.115,-1.543
007056,3,41.961,38.278,17.713,16.298,-0.14,-1.55
007056,4,58.511,58.391,14.615,14.058,-1.057,-1.059
007059,0,11.933,7.954,3.928,2.285,-0.02,-1.591
007059,1,4.172,0.95,-1.601,-3.144,-0.331,-1.696
007059,2,18.686,15.962,3.646,2.154,-0.165,-1.528
007059,3,36.149,32.828,-1.412,-2.809,-0.069,-1.111
007061,0,25.059,22.122,1.338,-0.131,-0.12,-1.198
007061,1,32.536,31.119,4.389,3.025,-0.047,-1.216
007061,2,51.044,50.637,15.669,14.238,-0.21,-0.214
007061,3,67.492,67.408,17.115,16.307,-0.341,-0.343
007061,4,19.295,15.653,13.105,11.481,-0.364,-1.584
007063,0,16.16,12.615,-2.158,-3.67,-0.239,-1.614
007063,1,21.367,17.848,-2.078,-3.533,-0.189,-1.496
007063,2,32.036,29.967,4.105,2.697,-0.046,-1.349
007065,0,5.911,1.825,-2.493,-4.04,0.075,-1.52
007065,1,11.499,7.825,4.372,2.691,-0.13,-1.628
007065,2,21.67,18.197,2.491,0.656,0.177,-1.341
007065,3,17.872,14.855,-2.982,-5.154,-0.016,-1.242
007065,4,22.834,18.832,5.268,3.807,0.034,-1.352
007065,5,21.026,19.551,-5.825,-7.885,0.043,-0.586
007067,0,6.975,3.455,-2.003,-3.679,-0.162,-1.599
007067,1,13.195,9.783,5.006,3.366,-0.478,-1.843
007067,2,16.651,13.875,-1.801,-3.309,-0.182,-1.495
007067,3,22.138,18.691,5.488,3.796,-0.206,-1.82
007067,4,34.981,32.776,5.71,4.329,-0.287,-1.473
007067,5,48.91,48.472,5.676,5.076,-1.079,-1.363
007067,6,69.898,69.585,-2.231,-3.426,-0.344,-0.775
007067,7,32.679,29.506,-1.899,-3.24,-0.03,-1.324
007068,0,16.998,13.572,4.37,2.875,-0.319,-1.651
007068,1,44.385,44.385,4.075,4.075,-1.222,-1.222
007068,2,39.027,37.02,9.785,6.219,-0.337,-1.522
007069,0,32.691,28.991,-2.415,-3.741,-0.224,-1.303
007069,1,25.39,24.497,6.67,3.578,0.004,-1.235
007069,2,21.424,20.018,7.001,4.094,-0.091,-0.841
007069,3,18.531,17.008,6.248,3.782,-0.179,-1.554
007069,4,16.146,14.624,6.799,3.769,-0.134,-1.573
007069,5,13.777,12.291,7.51,4.165,-0.097,-1.561
007069,6,8.597,7.091,7.3,4.957,-0.167,-1.654
007071,0,3.037,-0.742,-1.963,-3.68,-0.147,-1.448
007071,1,13.401,9.309,7.05,5.408,-0.08,-1.813
007071,2,35.971,33.177,4.777,3.388,-0.079,-1.295
007071,3,19.78,15.912,7.321,5.764,-0.197,-1.654
007071,4,30.017,27.222,7.524,6.139,-0.411,-1.038
007071,5,49.566,48.594,-1.442,-2.738,0.131,-0.819
007071,6,43.51,42.717,-5.528,-9.801,0.345,-0.409
007071,7,47.283,45.825,-5.468,-9.478,0.938,-0.452
007074,0,21.209,20.171,-5.684,-9.005,0.034,-1.113
007074,1,41.791,41.419,-1.333,-2.526,0.339,-0.667
007076,0,19.706,16.319,4.73,3.213,0.06,-1.385
007078,0,29.369,25.25,15.11,13.28,-0.586,-1.976
007079,0,56.987,56.65,13.458,12.722,-0.608,-0.615
007081,0,8.504,6.981,8.498,5.64,-0.007,-1.508
007081,1,23.925,22.448,-2.024,-5.002,0.171,-1.197
007081,2,13.347,11.614,-2.408,-6.336,-0.061,-1.358
007081,3,14.479,12.682,9.616,6.028,0.257,-1.279
007081,4,16.759,15.433,7.735,6.054,0.07,-1.257
007081,5,19.319,18.187,9.695,6.192,0.274,-1.007
007081,6,24.777,23.242,9.048,6.409,0.288,-0.891
007081,7,26.149,24.813,-1.728,-2.87,0.167,-1.048
007081,8,60.08,59.892,10.814,10.803,0.399,0.112
007082,0,25.555,21.58,-1.373,-2.833,0.021,-1.102
007083,0,43.366,43.086,0.646,-0.322,-0.136,-0.925
007083,1,19.089,15.601,9.439,7.976,-0.413,-1.618
007085,0,20.344,16.877,4.431,2.909,-0.205,-1.537
007085,1,47.877,47.594,5.279,4.216,-0.798,-1.042
007085,2,13.037,10.22,11.504,7.187,-0.251,-1.693
007085,3,42.178,40.19,10.012,6.238,-0.123,-1.136
007087,0,18.234,14.368,-2.608,-4.17,-0.302,-1.526
007087,1,16.131,13.456,-9.824,-12.979,0.061,-1.277
007087,2,23.912,20.118,-2.76,-4.161,-0.232,-1.511
007087,3,31.912,30.197,5.348,3.906,-0.244,-1.548
007087,4,22.932,19.946,-9.038,-12.662,-0.124,-1.133
007087,5,37.65,35.707,3.946,3.686,-0.325,-0.948
007087,6,18.572,17.164,-10.02,-12.376,-0.089,-1.231
007087,7,50.466,48.405,-4.345,-5.723,-0.179,-1.095
007087,8,36.187,35.907,17.032,13.281,-0.351,-1.311
007088,0,9.426,5.863,-2.43,-3.835,-0.043,-1.445
007088,1,20.254,16.363,-3.082,-4.521,0.063,-1.204
007088,2,34.781,31.357,1.6,0.174,-0.259,-1.223
007088,3,40.439,40.315,-0.094,-0.349,-0.361,-0.64
007089,0,23.376,20.913,3.58,2.133,-0.401,-1.667
007089,1,29.776,26.17,-2.078,-3.536,-0.364,-1.498
007089,2,39.843,39.256,3.027,2.106,-0.833,-1.571
007091,0,12.301,8.438,-2.011,-3.623,-0.138,-1.611
007091,1,18.974,14.855,3.895,2.244,-0.258,-1.591
007091,2,18.736,15.381,-2.002,-3.354,-0.318,-1.559
007091,3,24.171,20.576,-2.02,-3.083,-0.395,-1.488
007091,4,32.455,30.405,3.429,2.306,-0.242,-1.333
007091,5,37.034,34.712,-2.608,-3.823,-0.311,-1.358
007095,0,4.577,1.124,-1.879,-3.55,-0.189,-1.786
007095,1,23.658,20.281,3.159,1.571,0.029,-1.266
007095,2,33.922,30.541,-3.751,-5.142,-0.05,-1.355
007095,3,38.892,37.146,1.865,0.547,-0.339,-0.996
007098,0,32.186,31.524,1.706,0.155,-0.456,-1.396
007098,1,31.802,28.151,14.009,12.354,-0.649,-1.989
007098,2,45.651,45.555,13.807,13.283,-1.317,-1.32
007100,0,13.793,12.499,-8.747,-12.048,-0.229,-1.406
007100,1,23.998,21.223,15.135,11.701,-0.352,-1.536
007103,0,22.383,18.662,14.426,12.671,-0.314,-1.842
007109,0,44.906,44.514,3.058,1.725,-0.147,-0.422
007112,0,26.632,22.873,-4.902,-6.269,-0.561,-1.603
007117,0,14.12,10.086,-1.746,-3.224,-0.114,-1.504
007117,1,19.199,15.874,-1.99,-3.41,-0.15,-1.445
007117,2,25.382,21.491,-1.818,-3.229,-0.115,-1.344
007117,3,29.522,28.87,3.969,2.575,-0.025,-1.279
007117,4,40.203,38.109,-2.045,-3.25,-0.098,-1.036
007119,0,45.415,45.297,1.657,0.23,-0.152,-0.979
007119,1,42.276,42.005,4.281,3.075,-0.386,-1.154
007119,2,58.262,58.022,11.412,10.987,-1.033,-1.04
007120,0,31.929,28.477,18.809,16.373,0.15,-1.415
007120,1,35.613,33.049,24.218,22.479,-0.374,-1.372
007120,2,43.129,43.129,15.087,15.087,-0.753,-0.753
007120,3,48.136,46.777,-14.039,-17.058,-0.186,-0.834
007122,0,35.453,34.522,19.598,17.747,-0.347,-0.829
007122,1,43.333,41.81,-5.355,-8.559,0.342,-0.694
007122,2,57.222,53.747,-14.104,-15.288,0.79,-0.259
007122,3,56.234,54.848,-16.996,-18.162,0.117,-0.257
007125,0,33.478,33.132,1.742,0.265,-0.057,-1.287
007125,1,22.169,18.382,12.921,11.452,-0.556,-2.005
007130,0,16.303,13.59,0.834,-0.885,0.003,-1.531
007131,0,10.445,6.615,-2.044,-3.647,-0.146,-1.628
007131,1,16.614,13.041,3.858,2.132,-0.216,-1.607
007131,2,16.927,13.578,-2.078,-3.557,-0.352,-1.639
007131,3,22.954,20.121,3.593,2.387,-0.1,-1.459
007131,4,22.439,18.759,-2.064,-3.478,-0.458,-1.474
007131,5,30.905,28.638,3.378,2.245,-0.215,-1.25
007131,6,35.208,33.041,-2.64,-3.917,-0.285,-1.33
007131,7,53.471,53.055,-3.33,-4.376,-0.217,-0.912
007132,0,4.215,-0.064,4.364,2.734,-0.504,-1.903
007132,1,9.062,5.581,4.68,3.14,-0.4,-1.845
007132,2,13.778,10.195,4.532,3.025,-0.435,-1.784
007132,3,9.216,4.877,-2.163,-3.798,-0.192,-1.546
007132,4,14.099,10.889,-2.201,-3.715,-0.125,-1.5
007132,5,20.632,18.857,-11.239,-14.577,0.566,0.011
007132,6,35.326,32.445,-1.61,-3.109,-0.255,-1.369
007132,7,47.671,47.223,0.693,0.043,-0.46,-1.322
007132,8,63.668,62.382,5.064,3.607,-0.295,-1.431
007133,0,48.49,45.929,13.377,12.142,-0.188,-1.045
007135,0,6.703,3.127,4.431,2.809,-0.348,-1.731
007135,1,35.483,33.295,5.57,2.572,-0.072,-1.15
007135,2,18.388,14.896,6.264,4.0,-0.359,-1.643
007135,3,38.49,36.915,-0.75,-4.771,-0.093,-1.034
007135,4,28.365,26.822,15.989,11.904,-0.038,-1.494
007138,0,15.786,12.107,4.085,2.425,-0.079,-1.647
007138,1,11.834,8.759,-2.439,-3.883,-0.107,-1.507
007138,2,16.733,13.214,-2.051,-3.463,-0.173,-1.54
007138,3,28.867,26.399,-1.818,-3.237,-0.172,-1.32
007138,4,5.837,2.321,-2.299,-3.999,-0.2,-1.658
007139,0,27.022,23.706,2.448,0.724,-0.305,-1.3
007139,1,35.271,34.479,5.742,4.4,-0.29,-1.378
007139,2,49.127,47.641,-8.991,-10.474,-0.84,-1.347
007139,3,51.717,50.777,-17.0,-18.266,-1.523,-1.895
007139,4,19.511,16.393,15.533,14.002,-0.283,-1.669
007144,0,13.392,9.969,-2.825,-4.351,-0.043,-1.265
007144,1,18.783,14.998,-3.372,-4.848,0.18,-1.18
007144,2,23.649,20.329,-4.051,-5.397,0.54,-0.355
007145,0,17.185,13.49,-1.727,-3.531,-0.109,-1.605
007145,1,22.476,21.286,5.96,4.398,-0.281,-1.561
007145,2,31.295,30.897,7.64,6.138,-0.239,-1.023
007145,3,41.538,39.36,-4.224,-5.651,-0.354,-1.13
007145,4,53.517,51.271,-0.631,-1.615,-0.202,-0.875
007146,0,68.672,68.213,2.646,1.619,0.423,-0.332
007146,1,23.113,19.443,8.688,7.082,-0.115,-1.499
007146,2,54.568,54.489,8.159,7.646,-0.567,-0.567
007149,0,3.578,-0.767,-2.426,-4.131,-0.101,-1.467
007149,1,17.385,13.785,3.347,1.638,-0.319,-1.558
007149,2,29.457,27.571,-2.676,-3.939,0.162,-1.069
007149,3,24.799,22.733,2.976,1.638,-0.135,-1.221
007149,4,18.814,15.64,-2.355,-2.712,-0.023,-1.459
007149,5,45.501,44.873,-3.02,-3.926,-0.15,-0.741
007157,0,44.999,44.743,0.46,-0.598,-0.425,-0.968
007157,1,24.209,20.457,10.445,8.956,-0.569,-1.794
007157,2,33.618,30.787,12.126,11.555,-0.277,-0.849
007158,0,25.593,24.504,-6.548,-10.074,0.289,-0.939
007158,1,46.16,45.834,-2.926,-4.156,0.352,0.135
007161,0,8.744,4.663,4.522,2.779,-0.3,-1.784
007162,0,37.502,36.811,1.67,0.192,-0.086,-1.242
007162,1,7.883,3.97,4.839,3.277,-0.29,-1.678
007162,2,16.222,12.901,9.255,7.644,-0.419,-1.556
007162,3,18.152,15.22,5.263,3.781,-0.232,-1.558
007162,4,25.068,23.455,9.453,7.981,0.002,-1.403
007162,5,27.851,25.034,5.659,4.358,-0.167,-1.432
007162,6,36.282,34.59,5.345,4.402,-0.29,-1.393
007163,0,6.366,2.642,-2.175,-3.735,-0.186,-1.501
007163,1,12.24,9.079,-2.085,-3.586,-0.12,-1.4
007163,2,16.887,13.33,6.878,5.343,-0.442,-1.896
007163,3,36.683,36.15,7.159,5.812,-0.98,-1.426
007163,4,41.318,39.567,-1.993,-3.425,-0.114,-1.098
007163,5,42.472,41.606,6.004,5.874,-0.913,-1.141
007163,6,45.866,42.698,21.706,20.333,-1.313,-2.342
007163,7,42.952,42.814,19.132,18.509,-1.594,-1.609
007164,0,46.976,46.523,1.149,-0.108,-0.163,-1.016
007164,1,49.436,47.79,10.74,9.486,-0.842,-1.36
007165,0,8.582,4.758,4.23,2.617,-0.202,-1.722
007165,1,24.791,21.103,5.075,3.389,-0.289,-1.513
007165,2,47.194,46.86,5.328,4.623,-0.455,-0.46
007166,0,15.394,11.566,4.625,3.076,0.183,-1.302
007166,1,9.416,6.288,-2.09,-3.637,-0.002,-1.347
007166,2,14.157,10.699,-1.629,-3.21,0.187,-1.192
007166,3,20.397,16.261,-1.494,-2.994,0.265,-0.923
007166,4,21.358,17.35,4.601,3.346,0.27,-1.074
007166,5,26.065,24.478,4.75,3.967,0.596,0.009
007166,6,30.799,27.72,4.71,3.764,0.662,-0.605
007166,7,26.668,22.59,-1.625,-3.033,0.575,-0.644
007166,8,38.362,36.573,-10.359,-13.525,1.572,1.082
007168,0,35.691,32.288,16.311,14.904,-0.329,-1.764
007168,1,46.351,45.937,14.121,13.077,-0.804,-1.335
007169,0,8.094,4.476,-1.963,-3.758,0.017,-1.53
007169,1,10.479,6.083,5.87,4.134,-0.364,-1.83
007169,2,19.975,16.767,-1.051,-2.754,-0.041,-1.496
007169,3,25.803,22.586,6.159,4.726,-0.417,-1.596
007169,4,29.57,27.057,-0.264,-1.749,-0.178,-1.355
007169,5,34.63,31.377,6.438,5.582,-0.049,-1.56
007169,6,47.417,45.567,8.039,6.931,-0.172,-1.274
007169,7,44.986,42.702,0.605,-0.588,-0.133,-1.18
007172,0,49.925,48.767,1.941,0.203,-0.179,-0.494
007172,1,31.201,29.126,4.728,2.672,0.159,-1.109
007172,2,37.387,36.514,13.686,12.373,-0.608,-0.822
007174,0,4.156,0.377,-1.985,-3.716,-0.086,-1.595
007174,1,14.538,10.455,7.045,5.398,-0.099,-1.767
007174,2,38.32,34.94,4.874,3.383,-0.087,-1.158
007174,3,20.957,17.101,7.248,5.732,-0.083,-1.638
007174,4,31.816,28.127,7.506,6.078,-0.23,-1.597
007174,5,50.69,49.71,-1.521,-2.535,0.129,-0.841
007174,6,44.27,43.86,-5.618,-9.811,0.348,-0.424
007176,0,31.47,29.439,-0.814,-2.116,-0.03,-1.111
007176,1,33.319,29.863,3.798,2.462,-0.05,-1.311
007176,2,37.039,36.848,2.171,2.107,-0.573,-0.977
007177,0,3.984,0.701,-1.838,-3.387,-0.234,-1.64
007177,1,9.636,5.547,5.528,3.734,-0.101,-1.82
007177,2,23.182,19.601,5.978,4.44,-0.256,-1.654
007177,3,39.434,35.244,6.247,5.16,-0.107,-1.422
007177,4,56.972,56.486,-1.639,-2.964,0.118,-0.591
007177,5,19.633,16.341,-1.589,-3.194,-0.029,-1.373
007178,0,8.149,3.898,-2.629,-4.251,-0.083,-1.403
007178,1,21.554,18.566,2.666,1.001,-0.343,-1.351
007178,2,33.637,32.196,-3.819,-5.072,0.154,-1.055
007178,3,28.905,27.493,1.951,0.738,-0.197,-1.19
007178,4,23.363,20.64,-3.057,-3.241,-0.464,-1.343
007178,5,49.994,49.439,-4.751,-5.656,-0.19,-0.839
007180,0,50.428,48.843,4.978,3.816,-0.504,-1.078
007180,1,27.004,24.616,7.696,6.271,-0.342,-1.41
007180,2,19.638,17.601,4.381,2.845,-0.279,-1.606
007182,0,9.774,5.53,3.397,1.784,-0.027,-1.49
007182,1,6.847,2.994,-1.496,-3.145,0.004,-1.565
007182,2,14.723,10.685,3.306,1.693,-0.058,-1.516
007182,3,27.8,24.28,-1.931,-3.375,0.167,-1.074
007182,4,12.061,8.579,-1.726,-3.164,-0.116,-1.399
007182,5,38.657,37.908,3.192,1.856,0.329,-0.796
007182,6,40.374,36.714,-1.938,-3.308,0.327,-0.849
007182,7,53.806,53.546,-2.136,-3.058,0.751,-0.546
007183,0,18.856,15.566,7.018,5.518,-0.503,-1.796
007183,1,22.498,19.069,-1.939,-3.493,-0.214,-1.451
007183,2,24.217,20.944,6.857,5.528,-0.546,-1.717
007183,3,32.609,29.099,6.808,5.44,-0.473,-1.696
007183,4,36.376,36.184,5.811,5.724,-0.969,-1.213
007183,5,25.21,22.335,21.535,20.19,-0.967,-2.14
007187,0,40.178,38.066,16.412,14.663,-0.396,-1.629
007194,0,8.568,4.403,-1.835,-3.359,-0.007,-1.42
007194,1,3.975,-0.14,3.777,2.239,-0.276,-1.694
007194,2,24.675,21.832,-1.872,-3.245,0.022,-1.196
007198,0,16.976,14.174,-5.626,-7.378,-0.128,-1.159
007198,1,34.981,34.245,-7.623,-8.826,-0.718,-0.941
007198,2,49.923,49.444,-14.574,-15.563,-0.881,-0.885
007200,0,11.732,7.625,6.698,4.91,-0.409,-1.837
007200,1,5.672,1.816,-2.455,-4.051,-0.289,-1.582
007200,2,11.314,7.341,-2.412,-3.922,-0.142,-1.574
007200,3,17.042,13.676,6.475,5.097,-0.343,-1.75
007200,4,20.764,17.305,-2.522,-4.029,-0.301,-1.475
007200,5,25.862,22.556,6.356,4.834,-0.327,-1.6
007200,6,26.402,23.008,-2.429,-3.089,-0.312,-1.445
007200,7,38.757,37.88,5.992,5.324,-0.616,-1.277
007200,8,35.029,31.716,-2.183,-3.629,-0.247,-1.358
007200,9,65.004,62.574,6.397,3.95,-0.288,-0.693
007204,0,11.637,8.139,9.093,7.429,-0.459,-1.828
007204,1,41.742,41.075,10.25,8.706,-1.144,-1.429
007204,2,54.728,54.214,10.433,9.269,-0.958,-1.567
007204,3,66.697,66.521,0.489,-0.558,-0.727,-0.729
007205,0,46.777,46.431,1.141,-0.032,-0.162,-1.015
007205,1,46.208,44.837,10.441,9.171,-0.784,-1.581
007207,0,45.63,45.03,17.658,16.366,-1.651,-2.253
007208,0,11.367,9.726,7.191,3.766,-0.107,-1.593
007208,1,15.46,12.189,-2.57,-4.045,-0.225,-1.571
007208,2,18.137,16.702,7.543,4.227,-0.171,-1.434
007208,3,23.418,22.281,6.33,4.31,-0.119,-1.381
007208,4,24.928,24.399,6.889,3.539,-0.151,-1.517
007208,5,27.22,26.823,5.36,3.974,-0.178,-0.672
007208,6,20.531,17.141,-2.743,-4.183,-0.173,-1.563
007208,7,33.157,30.712,-3.25,-4.564,-0.452,-1.465
007208,8,30.341,29.318,3.871,3.42,-0.745,-1.471
007210,0,10.27,6.681,6.654,5.219,-0.502,-1.925
007210,1,16.463,12.466,6.908,5.261,-0.418,-1.78
007210,2,11.079,9.492,-7.071,-10.92,0.423,-1.04
007210,3,13.629,12.043,-7.65,-10.111,0.566,-0.962
007210,4,15.994,14.371,-7.053,-9.181,0.387,-0.935
007210,5,18.7,17.227,-6.398,-9.565,0.269,-0.954
007210,6,24.0,19.918,6.762,5.185,-0.404,-1.604
007210,7,17.948,14.337,-2.356,-3.918,-0.123,-1.387
007210,8,23.4,19.868,-2.261,-3.648,-0.08,-1.342
007212,0,33.244,31.508,-2.26,-3.566,-0.845,-1.816
007214,0,17.463,15.36,-9.235,-12.791,-0.309,-1.376
007214,1,32.661,31.495,-3.874,-6.175,-1.039,-2.036
007215,0,31.432,29.973,-7.026,-10.271,-0.039,-1.234
007215,1,51.924,51.457,-3.682,-4.867,0.371,-0.52
007217,0,7.226,2.727,3.982,2.315,-0.081,-1.659
007217,1,3.724,0.626,-1.956,-3.697,-0.284,-1.615
007217,2,7.802,5.555,-3.033,-6.006,-0.21,-1.565
007219,0,57.823,57.49,3.193,1.912,0.117,-0.25
007219,1,41.309,39.726,1.037,-0.344,0.142,-0.632
007219,2,32.808,30.661,4.376,2.74,-0.047,-1.019
007219,3,38.963,36.48,13.787,12.328,-0.119,-1.058
007221,0,10.797,7.954,0.731,-0.994,-0.013,-1.574
007221,1,23.386,19.262,12.078,10.43,-0.13,-1.578
007225,0,6.731,2.614,-2.22,-3.814,-0.43,-1.768
007225,1,8.973,5.259,3.931,2.247,-0.383,-1.588
007225,2,26.221,22.94,-2.383,-3.751,-0.289,-1.427
007225,3,31.758,28.279,-2.357,-3.767,-0.198,-1.433
007225,4,41.078,40.733,3.575,3.033,-0.655,-1.109
007227,0,72.799,72.67,2.249,1.223,-0.814,-0.815
007227,1,67.161,67.119,8.276,7.96,-1.213,-1.214
007229,0,20.518,16.285,16.261,14.804,-0.56,-1.779
007229,1,32.407,28.777,14.455,12.769,-0.266,-1.805
007230,0,10.41,8.679,7.835,6.16,-0.095,-1.559
007230,1,13.633,11.993,8.914,6.618,-0.096,-1.547
007230,2,16.736,14.798,10.454,6.798,0.179,-1.514
007230,3,31.286,28.086,3.647,1.334,-0.026,-1.43
007230,4,65.116,64.734,12.106,11.195,-0.314,-1.183
007232,0,11.316,6.985,5.72,3.871,0.052,-1.675
007232,1,18.666,14.46,5.136,3.202,-0.248,-1.676
007232,2,34.164,31.068,2.776,1.322,-0.257,-1.381
007232,3,55.932,54.334,-2.308,-3.769,-0.236,-1.221
007233,0,13.35,9.381,-1.928,-3.457,-0.039,-1.464
007233,1,14.296,12.715,11.104,7.428,-0.312,-1.723
007233,2,5.501,2.173,-2.277,-3.765,-0.173,-1.571
007233,3,19.029,15.906,-2.109,-3.53,-0.029,-1.33
007233,4,19.848,16.326,5.354,3.664,-0.292,-1.654
007233,5,25.032,21.87,5.103,3.747,0.015,-1.529
007233,6,27.768,24.354,-2.239,-3.355,0.008,-1.34
007233,7,31.029,27.245,4.309,3.422,-0.033,-1.382
007233,8,34.157,30.684,-2.384,-2.946,-0.038,-1.116
007233,9,62.531,62.425,5.968,5.283,-0.673,-0.674
007235,0,58.395,58.316,2.213,2.033,-0.254,-0.255
007235,1,69.522,69.258,17.521,16.702,-0.358,-0.797
007238,0,33.888,33.46,1.92,0.285,-0.669,-1.306
007238,1,16.859,12.983,12.906,11.216,-0.409,-1.863
007240,0,45.663,45.219,1.956,0.535,-0.43,-0.987
007240,1,26.055,24.023,4.077,2.63,-0.137,-1.509
007240,2,28.339,24.902,11.139,9.555,-0.406,-1.838
007240,3,45.276,44.779,14.136,12.774,-1.018,-1.615
007242,0,23.882,20.147,4.963,3.304,-0.273,-1.577
007242,1,10.884,6.905,7.423,5.765,-0.288,-1.889
007242,2,21.517,17.848,7.666,6.231,-0.456,-1.666
007242,3,42.84,39.408,-1.072,-2.463,-0.108,-1.167
007242,4,34.508,33.627,-5.165,-9.559,-0.287,-0.705
007242,5,38.178,36.63,-5.669,-9.263,0.802,-0.316
007244,0,57.831,57.508,3.284,1.912,0.117,-0.25
007244,1,38.468,38.088,1.112,-0.222,-0.328,-0.796
007244,2,32.589,28.768,4.929,2.378,0.16,-0.955
007244,3,38.962,36.494,13.807,12.313,-0.119,-1.065
007246,0,10.052,5.611,4.703,2.987,-0.068,-1.767
007246,1,32.779,32.284,-2.491,-3.751,0.54,-0.648
007246,2,46.543,45.947,-0.181,-1.276,0.134,-0.158
007247,0,45.665,45.349,1.236,0.163,-0.154,-1.257
007247,1,24.488,21.193,10.114,8.495,-0.14,-1.699
007247,2,50.316,50.316,4.322,4.322,-1.112,-1.112
007252,0,38.667,38.168,0.93,-0.34,-0.33,-1.033
007255,1,53.847,53.593,4.116,3.008,0.123,-0.219
007256,0,5.89,1.707,-1.95,-3.566,-0.182,-1.611
007256,1,11.712,8.157,-2.089,-3.619,-0.112,-1.516
007256,2,12.475,8.583,5.397,3.668,-0.405,-1.837
007256,3,17.748,14.142,5.201,3.718,-0.152,-1.767
